130029,1/7/13,,,1,,10,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
130028,1/7/13,,1,,,10,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130027,1/7/13,,1,,,30,1,,,,,,16,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,4,,,,,,,,,,,,,,,1,,,1,4,4,0,,,1,,1,1
130026,1/7/13,,1,,,10,,,1,,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,1,,,,,,,,,,,1,2,2,0,,,1,,0,0
130025,1/7/13,,1,,,10,1,,,,,,16,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,0,,,1,,0,0
130024,1/7/13,1,,,,10,,,,,1,,18,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,1,0
130011,1/3/13,1,,,,10,,,,,1,,18,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,,,,1,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130023,1/4/13,,1,,,10,,,,,,1,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,1,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130022,1/3/13,,1,,,90,,,,,1,,18,1,,,1,1,1,1,1,,1,,1,,,1,,,,1,,1,,,,,,,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,1,5,3,2,,1,,,1,1
130021,1/4/13,,1,,,10,,,,,,1,21,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130020,1/4/13,1,,,,10,,,,,,1,31,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,1,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130018,1/3/13,,,1,,10,,,,,,1,21,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130017,1/3/13,,1,,,30,,1,,,,,17,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,,1,1,,,,,,,,,,,,,,,1,4,2,2,,1,,,1,1
130013,1/3/13,1,,,,10,,1,,,,,17,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,,0,0
130016,1/3/13,,1,,,10,,,1,,,,17,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,1,1,1,0,,,1,,0,0
130015,1/3/13,,1,,,10,,,,,,1,45,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,4,0,,,1,,1,0
130014,1/3/13,1,,,,10,1,,,,,,16,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,1,,,,,,,,1,,,1,3,2,1,,1,,,1,1
130001,1/1/13,1,,,,15,,1,,,,,17,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,,1,3,2,1,,1,,,1,1
130002,1/1/13,1,,,,30,1,,,,,,16,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,1,,,,,,,,,,,1,4,3,1,,1,,,1,1
130012,1/3/13,1,,,,10,,,,,,1,38,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,1,,,,1,2,1,1,,1,,,0,0
130010,1/2/13,,1,,,20,,1,,,,,17,,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130009,1/2/13,,1,,,10,,,,,1,,20,,,,1,,1,1,,1,,,1,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,1,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130008,1/2/13,,1,,,10,,,,,1,,18,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130007,1/2/13,1,,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,1,0
130006,1/2/13,1,,,,10,,1,,,,,17,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,1,,,,1,1,1,0,,,1,,0,0
130005,1/2/13,1,,,,10,,,1,,,,17,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,1,1,4,3,1,,1,,,1,1
130004,1/2/13,1,,,,10,,,,,1,,18,,1,,1,1,,1,,,,1,,,,,,,,,,,,,,1,,,,1,1,1,1,1,,3,,,,,,,1,,,,,,,,,,,1,2,2,0,,,1,,0,0
130003,1/2/13,1,,,,10,,,,,1,,20,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130169,2/1/13,1,,,,10,,,,,,1,51,,,,,,1,1,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,1,,,,1,4,3,1,,1,,,1,1
130170,2/1/13,1,,,,10,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,1,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130171,2/1/13,1,,,,10,,,,,,1,59,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,1,,,,,,,,,,,1,2,1,1,,1,,,0,0
130172,2/1/13,1,,,,10,,,,,,1,23,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,1,,,,,,,,,,,1,2,1,1,,1,,,0,0
130173,2/1/13,1,,,,15,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,,1,1,0,,,1,,0,0
130174,2/1/13,1,,,,10,1,,,,,,12,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,0,,,1,,0,0
130175,2/1/13,,1,,,15,1,,,,,,16,,,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130176,2/1/13,,1,,,10,1,,,,,,13,,,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,3,3,0,,,1,,1,0
130177,2/4/13,1,,,,15,,,,,,1,33,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,1,,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130179,2/4/13,,1,,,15,,,,,,1,42,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,4,,,,,,,,,,,,,,,,,1,1,4,3,1,1,1,,,1,1
130180,2/4/13,,1,,,10,,,,,1,,18,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,1,,,,1,3,2,1,,1,,,1,1
130181,2/4/13,,,1,,10,,,,,,1,40,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130182,2/5/13,1,,,,10,1,,,,,,16,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,1,,,,,,,,,,,2,2,0,,,1,,0,0
130184,2/5/13,1,,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,5,0,,,1,,1,0
130185,2/5/13,,1,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,5,0,,,1,,1,0
130187,2/5/13,,1,,,10,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,1,,,,,2,2,0,,,1,,0,0
130188,2/5/13,,,1,,10,,,,,1,,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130189,2/6/13,,,1,,10,,1,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,,,,2,1,1,,1,,,0,0
130190,2/7/13,1,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
130192,2/7/13,1,,,,10,1,,,,,,16,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,1,0,,,1,,0,0
130193,2/7/13,1,,,,10,1,,,,,,16,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,3,3,0,,,1,,1,0
130196,2/7/13,1,,,,15,,,,,,1,42,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,1,,2,,,,,,,1,,,,,,,,,,,1,3,3,0,,,1,,1,1
130197,2/8/13,1,,,,30,,,,,,,,,,,,1,,1,1,,,,,,,1,,1,,,,1,,1,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,4,1,3,,1,,,1,1
130198,2/8/13,1,,,,20,,,,,,1,21,,,,,1,1,1,1,,,,,,,1,,,,,,,1,,,,,,,1,1,1,1,1,,3,,,,,,,1,,,,,,,,,,,1,3,1,2,,1,,,1,1
130199,2/8/13,,1,,,20,,,1,,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,1,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130200,2/8/13,,1,,,20,,,,,1,,19,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,1,,,,1,3,2,1,,1,,,1,1
130201,2/8/13,,1,,,10,,,,,1,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0
130203,2/8/13,,,,1,15,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,1,2,2,0,,,1,,0,0
130202,2/8/13,,1,,,25,1,,,,,,14,,1,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130204,2/11/13,1,,,,10,,,,,,1,22,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130178,2/4/13,1,,,,10,,,,,,1,22,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,1,,,,,,,,,,,1,2,2,0,,,1,,0,0
130204,2/11/13,1,,,,10,,,,,1,,19,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,2,1,1,,1,,,0,0
130206,2/11/13,,1,,,10,,1,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130207,2/11/13,,1,,,45,,,,,,1,29,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,1,1,1,1,1,1,,4,,,,,,,,,,,,,,1,,,,1,4,2,2,,1,,,1,1
130209,2/11/13,,1,,,25,,,,,,1,42,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,,,,,,,1,,,,1,4,2,2,,1,,,1,1
130210,2/11/13,,,1,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130211,2/11/13,,,1,,15,1,,,,,,13,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,5,3,2,,1,,,1,0
130212,2/11/13,,,1,,15,,1,,,,,17,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,4,2,2,,1,,,1,1
130213,2/12/13,1,,,,20,,,1,1,,,17,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,1,,,,,,,,,,,3,2,1,,1,,,1,0
130214,2/12/13,1,,,,10,1,,,,,,11,,,,1,,1,1,,1,,,,,,,,1,1,1,1,,,,,,,,,1,1,1,,1,,3,,,,,,,,,,,,,,,,1,,1,3,1,2,,1,,,1,1
130215,2/10/13,1,,,,10,,,,,1,,18,1,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
130216,2/12/13,,1,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,4,4,0,,,1,,1,0
130217,2/12/13,1,,,,10,1,,,,,,13,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130208,2/11/13,1,,,,10,1,,,,,,13,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,3,2,1,,1,,,1,1
130191,2/7/13,1,,,,10,1,,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130183,2/5/13,1,,,,10,1,,,,,,13,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,1,,,,,,,,,,,3,2,1,,1,,,1,0
130218,2/12/13,,1,,,10,,,,,,1,22,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,,1,4,3,1,,1,,,1,1
130219,2/12/13,,1,,,10,,,,,,1,24,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130225,2/12/13,,1,,,10,1,,,,,,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,4,2,2,,2,,,1,0
130195,2/7/13,1,,,,20,1,,,,,,14,1,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,1,1,1,,1,1,,,,1,,,,,1,,,,,,,,,,1,3,2,1,,1,,,1,1
130194,2/7/13,1,,,,30,1,,,,,,14,1,1,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,1,5,3,2,,1,,,1,1
130186,2/5/13,,1,,,20,1,,,,,,14,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130226,2/12/13,,1,,,10,,,,,,1,25,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
130227,2/12/13,,1,,,15,,,,,1,,18,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130224,2/12/13,,1,,,10,,,,,1,,18,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
130228,2/12/13,,,1,,10,,,,,,1,87,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
130230,2/12/13,,,1,,10,,,,,,1,22,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,3,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130231,2/12/13,,,1,,10,1,,,,,,15,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130232,2/13/13,1,,,,10,1,,,,,,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,0,,,1,,0,0
130233,2/13/13,1,,,,10,,,,1,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,,,3,3,0,,,1,,1,0
130234,2/13/13,1,,,,10,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
130235,2/13/13,1,,,,10,,,,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
130237,2/13/13,,1,,,30,,,,,1,,20,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,1,4,2,2,,1,,,1,1
130239,2/13/13,,1,,,10,,,,,,1,23,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
130240,2/13/13,,1,,,10,,,,,,1,21,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,1,1
130241,2/13/13,,,1,,10,1,,,,,,11,,,,,1,,,1,,1,,1,1,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130242,2/14/13,1,,,,10,,,,,,1,21,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,1,,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
130243,2/14/13,1,,,,10,,,,,,1,31,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,,1,2,1,1,,1,,,0,0
130244,2/14/13,1,,,,15,1,,,,,,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,1,3,3,0,,,1,,1,1
130245,2/14/13,,1,,,10,1,,,,,,15,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,2,1,1,,1,,,0,0
130247,2/15/13,1,,,,10,,,,,,1,51,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130248,2/15/13,1,,,,10,,,,,1,,18,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,,,,,,,,1,,,,,,,,,,1,1,1,0,,,1,,0,0
130249,2/5/13,,1,,,10,1,,,,,,12,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,1,1,3,1,2,,1,,,1,1
130250,2/15/13,,,1,,10,,,,,1,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130251,2/16/13,1,,,,45,,,,1,,,17,,,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,1,1,1,1,1,,2,,,,,,1,,,,,,,,,,,,1,5,2,3,,1,,,1,1
130252,2/18/13,1,,,,10,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,4,4,0,,,1,,1,1
130254,2/18/13,1,,,,10,,,,,,1,33,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,1,1,1,1,,1,,1,,,,,,,,,,,,,,,,1,,1,3,2,1,,1,,,1,1
130255,2/16/13,1,,,,10,,,,,1,,20,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,1,,,,1,3,3,0,,,1,,1,1
130256,2/16/13,1,,,,10,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,3,,,,,,1,,,,,,,,,,,,1,1,1,0,,,1,,0,0
130257,2/16/13,,1,,,15,,,,,1,,18,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130258,2/16/13,,1,,,25,,,,,1,,19,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,1,,,,,,,,,,,,,,1,3,3,0,,,1,,1,1
130259,2/17/13,,1,,,20,1,,,,,,16,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,1,3,1,2,,1,,,1,1
130260,2/17/13,,1,,,20,,,,,1,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130261,2/17/13,,,,1,15,,,,,1,,18,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130262,2/18/13,,1,,,20,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,4,,,,,,,,,,,,,,,,1,,1,3,2,1,,1,,,1,1
130263,2/18/13,,1,,,10,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,0,,,1,,0,0
130264,2/18/13,,1,,,10,,,1,,,,17,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,,,,,,,,,,1,1,4,3,1,,1,,,1,1
130265,2/18/13,,1,,,10,,,,,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,0,,,1,,0,0
130266,2/19/13,1,,,,15,,,,,1,,18,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,4,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130267,2/18/13,,,,1,15,,,,,,1,34,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,3,,,,,,,1,,,,,,,,,,,1,3,4,1,1,,,,1,1
130268,2/19/13,,1,,,10,,,,,1,,18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,2,,,,,1,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130269,2/19/13,,1,,,10,,,,,1,,18,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,0,,,1,,0,0
130270,2/19/13,,1,,,20,,,,,1,,20,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,,,,,,,,1,,,1,4,2,2,,1,,,1,1
130271,2/19/13,,1,,,15,,,,,1,,18,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,2,5,3,1,,,,0,0
130272,2/19/13,,1,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,,,,,,,1,1,0,,,1,,0,0
130273,2/19/13,,1,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0
130274,2/19/13,,,1,,15,1,,,,,,16,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,1,1
130276,2/20/13,1,,,,10,,,,,,1,51,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,,1,2,2,0,,,1,,0,0
130277,2/20/13,1,,,,10,1,,,,,,12,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,1,,,,,1,1,1,0,,,1,,0,0
130278,2/20/13,1,,,,15,1,,,,,,12,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,1,,,,,2,2,0,,,1,,0,0
130275,2/20/13,1,,,,10,1,,,,,,15,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,1,,,,1,2,2,0,,,1,,0,0
130279,2/20/13,,1,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130282,2/20/13,,,1,,10,1,,,,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
130284,2/20/13,1,,,,60,1,,,,,,16,1,,,1,,1,1,,,,,,,,,,,1,1,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,,1,,,,,,1,3,3,0,,,1,,1,1
130285,2/20/13,,1,,,30,1,,,,,,16,1,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
130286,2/20/13,,,1,,10,1,,,,,,16,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,1,1,5,5,0,,,1,,1,1
130287,2/21/13,1,,,,20,1,,,,,,14,1,1,1,1,,,1,,,,,,,1,1,,,,,,1,,,,,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,3,2,1,,1,,,1,1
130288,2/21/13,,1,,,15,,,,,1,,18,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,,,,,,1,,,,,,,,1,,,,1,3,2,1,,1,,,1,1
130289,2/21/13,,1,,,10,,,,,1,,19,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130290,2/21/13,,1,,,10,,,,,,1,22,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,1,,,,,,,,,,,,,2,2,0,,,1,,0,0
