99,1/11/10,1,,16,,1,,,10,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,1,1,1,1,,,,,,,,,0
100,1/11/10,,1,17,1,,,,15,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,1,,,,1,,,1,1,1,1,,,,,,,1,,,0
101,1/11/10,,1,20,1,,,,20,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,1,,,1,1,1,,,,,,,1,1,1,,0
102,1/11/10,,1,20,1,,,,15,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,1,,,1,,,,1,,,1,1,1,,,,,,,,,,,0
103,1/8/10,1,,,,1,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
104,1/8/10,1,,12,,1,,,10,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,0
105,1/8/10,,1,19,1,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,0
106,1/8/10,,1,,1,,,,20,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,5,,0
107,1/7/10,,1,19,,1,,,10,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,0
108,1/7/10,1,,15,1,,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,1,,0
109,1/7/10,,1,19,1,,,,15,,,,,,,,,,1,,,1,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,2,,0
110,1/7/10,1,,15,1,,,,40,,1,,,,,,,,,1,,,,,1,,1,1,1,1,1,,,,,,,,1,,,,,,,,,1,1,1,1,1,,,,,,,,,0
111,1/6/10,1,,15,,,1,,10,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,1,1,1,1,1,,,,,,1,,,0
112,1/6/10,1,,15,1,,,,15,,1,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,1,,,,,,,1,,,1,1,1,1,1,,,,,,,2,,0
113,1/6/10,,1,,,1,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0
114,1/6/10,,1,19,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,3,,0
115,1/5/10,,1,34,,,1,,10,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1
116,1/5/10,1,,14,,,1,,15,,,,,,,,,,1,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,0
117,1/5/10,,1,18,,,1,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,,3,,0
118,1/5/10,,1,,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
119,1/5/10,,1,19,,1,,,15,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,0
120,1/5/10,,1,43,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1
121,1/5/10,,1,20,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,3,,0
122,1/5/10,1,,17,1,,,,10,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,0
123,1/4/10,1,,15,,,1,,20,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,0
124,1/4/10,,1,21,,,1,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,1
125,1/4/10,,1,21,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1
126,1/4/10,,1,,,,1,,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
127,1/4/10,,1,21,,1,,,15,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,4,,1
128,1/4/10,,1,21,,1,,,10,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1
129,1/4/10,1,,17,,1,,,10,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,0
130,1/4/10,,1,,1,,,,10,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,0
131,1/4/10,1,,14,1,,,,15,,,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,,,0
132,1/4/10,1,,14,1,,,,10,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,0
133,1/4/10,,1,20,1,,,,10,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,1,,0
134,1/4/10,,1,19,1,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,1,,1,,0
135,1/4/10,,1,18,1,,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,3,,0
136,1/4/10,,1,18,1,,,,10,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,4,,0
137,1/3/10,1,,17,,1,,,30,,,,,,,,1,,,1,,1,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,,,,,,,0
1,2/26/10,1,,15,,1,,,10,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,0
2,2/26/10,,1,18,1,,,,10,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,1,,0
3,2/26/10,1,,17,1,,,,20,,,,,,,,,,1,1,,1,,,1,,1,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,1,,1,,,,,2,,0
4,2/25/10,1,,17,,,1,,60,,,,,,,,1,,,1,,1,,,1,,1,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,1,,1,,,1,,1,,0
5,2/25/10,1,,17,,1,,,25,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,0
6,2/25/10,1,,17,1,,,,10,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,0
7,2/25/10,1,,16,,,1,,15,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,,,,1,1,,,0
8,2/25/10,1,,14,,,1,,25,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,0
9,2/25/10,1,,14,,1,,,20,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,3,,0
10,2/25/10,,1,20,,1,,,10,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,1,,0
11,2/25/10,1,,17,1,,,,20,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,0
12,2/25/10,1,,13,1,,,,10,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,2,,0
13,2/24/10,1,,14,,1,,,25,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,,,,,,,,0
14,2/24/10,1,,15,,1,,,15,,,,,,,,1,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,1,1,1,1,,,,,,,1,,,0
15,2/24/10,1,,15,,1,,,10,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0
16,2/24/10,,1,66,,1,,,30,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,1,1,1,,1,,,,,,,3,,1
17,2/24/10,1,,15,1,,,,50,,,,,,,,1,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,1,0
18,2/24/10,,1,33,1,,,,10,,,,,,,,1,,,,,1,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,1,1,1,1,,1,,,,,3,,1
19,2/23/10,,1,24,,,1,,20,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,1,,3,,1
20,2/23/10,1,,16,,1,,,10,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,3,,0
21,2/23/10,,1,33,1,,,,25,,,,,,,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,1,,1,,,,,4,,1
22,2/23/10,,1,18,1,,,,15,1,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,0
23,2/23/10,1,,14,1,,,,10,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,0
24,2/22/10,1,,14,,,1,,35,,,,,,,,1,,,1,,,,,1,,1,1,1,,1,1,,1,,,1,,,,,1,,,,,,1,1,,,,,,,,,1,,,0
25,2/22/10,1,,16,,,1,,10,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,2,,0
26,2/22/10,,1,18,1,,,,20,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,0
27,2/22/10,1,,15,,1,,,30,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,1,,,,,,,1,,,1,1,,,,,,,,,,,,0
28,2/22/10,,1,18,1,,,,15,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,,,0
29,2/22/10,1,,14,1,,,,15,,,,1,,,,,,,1,,,,,1,,1,1,,,,,,1,1,,,,1,,,,,,,,,1,1,1,,,,,,,1,,2,,0
30,2/19/10,,1,,,1,,,10,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,1,,,,,3,,0
31,2/19/10,1,,17,,1,,,15,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,1,,,0
32,2/19/10,,1,,,1,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,0
33,2/19/10,,1,28,,1,,,10,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,1
34,2/18/10,,,,,1,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
35,2/18/10,,1,20,,1,,,15,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,1,,0
36,2/18/10,,1,18,,1,,,15,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0
37,2/18/10,1,,13,,1,,,10,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,2/18/10,1,,15,1,,,,10,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,0
